Open,High,Low,Close,Adj Close,Volume,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v75,v12,v13,v14,v15,v16,v17,v18,v19,v20,ema20,v21,v22,v79,v80,ticker,market_cap,Rank,tag,v65,v67,v1_vol,v2_vol,v2_vol_nif_100,v2_vol_midcap,v2_vol_smallcap,v2_vol_microcap,v3_vol,v4_vol,v5_vol,v5_vol_nif_100,v5_vol_midcap_150,v5_vol_smallcap_250,v5_vol_microcap_250,v5_vol_with_15%WH_all_stk,v5_vol_with_15%WH_nif_100,v5_vol_with_15%WH_midcap_150,v5_vol_with_15%WH_smallcap_250,v5_vol_with_15%WH_microcap_250,v5_vol_with_20%WH_all_stk,v5_vol_with_20%WH_nif_100,v5_vol_with_20%WH_midcap_150,v5_vol_with_20%WH_smallcap_250,v5_vol_with_20%WH_microcap_250,v5_vol_with_30%WH_all_stk,v5_vol_with_30%WH_nif_100,v5_vol_with_30%WH_midcap_150,v5_vol_with_30%WH_smallcap_250,v5_vol_with_30%WH_microcap_250,v26,v27,v28,v32,v33,v34,v35,v36,v37,v38,v39,v40,v47,v48,v49,v50,v51,v52,v53,v58,v59,v60,v61,v62,v63,v64,v76,v81,v2_vol_ema_4,v2_vol_ema_10,v84,v85,v86,total_account_value,total_portfolio_value,daily_return,cumulative_return,cumulative_return_20EMA,v65_proportion,allocation,shares_to_buy,actual_investment
330.25,334.15,328.25,331.4,0.0,1639627.0,239.84910009765628,302.83299999999997,287.68870007324216,-0.0012055455093430423,0.6303438433335937,63.03,0.5385330055267419,53.85,0.23633656068643538,23.63,0.11208053691275155,0.0021501042309736576,0.003601947607706784,0.003510827875365276,0.020584726382995692,0.019072010096155407,0.01680376847098859,0.10445143602927762,0.1888604079772837,0.20893098363183585,319.6875,345.4,-4.053271569195136,149.00999450683594,122.40118932746941,ABCAPITAL,734342813461.5625,111,Nifty Midcap 150,693897266.1809523,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.48460901305665594,1.3395899801561744,0.9242074506261378,20,29,50,14,11,33,14,11,33,67,38.666666666666664,41.5,30.666666666666668,31.25,30.666666666666668,31.25,0.9120994966064151,0.9161354812796559,9,11,0.38743478310658863,36,50,62,56.0,341.5210059278934,337.06531016780207,33.0,47.0,40.25,15409044.02529592,15403371.579999996,0.0,14.41,14.4099993645556,0.01905772416793091,3811.544833586182,11,3645.3999999999996
278.5,288.6,278.05,283.5,0.0,3371665.0,192.9782999725342,305.517,250.6385999145508,0.01449275362318847,1.824830592625152,182.48,1.0782933244561437,107.83,0.5107108305851631,51.07,-0.058295964125560595,0.004880318350219064,0.006543525889804489,0.007277552711141595,0.03932540293757025,0.03865180931252479,0.03835424477871491,0.12410091151428639,0.1692941677554048,0.1897456918557382,281.8225,354.7,-20.07330138144911,90.25,214.1274238227147,APOLLO,104295460040.73242,438,Nifty SmallCap 250,593591517.0,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.8498400947021101,1.0416588302811296,0.732962427834819,2,5,11,6,22,48,6,22,48,173,60.0,47.75,67.0,62.25,67.0,62.25,0.9457494624916198,0.8748204509393528,8,12,0.7945020775206534,4,11,173,92.0,341.8011432131557,337.36731149045085,6.0,63.0,47.75,15409044.02529592,15403371.579999996,0.0,14.41,14.409996848417679,0.01630285050937156,3260.570101874312,11,3118.5
315.25,319.5,314.35,318.65,0.0,5156226.0,229.78644987487795,293.88699999999994,275.1688999633789,0.010144238389602211,0.8599695679265469,86.0,0.5202041843048566,52.02,0.2577461706071702,25.77,0.09313893653516292,0.0027469228157944213,0.0035415257555222353,0.0038171693503717134,0.02392381805678649,0.02083246529650555,0.01886027698559693,0.11481958311479463,0.1700003194588925,0.20239200905091584,320.89500000000004,332.0,-4.0210843373494045,146.10000610351562,118.10402921833433,RBLBANK,169090017792.0,327,Nifty SmallCap 250,926632333.6214285,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.677325077034628,1.0524112582703893,0.859024895293937,12,31,48,9,21,37,9,21,37,64,35.666666666666664,38.75,31.333333333333332,32.75,31.333333333333332,32.75,0.8648681676525086,0.8629204101996514,11,13,0.3889751774560134,35,48,75,61.5,341.5210059278934,337.065310169112,30.333333333333332,51.333333333333336,41.5,15409044.02529592,15403371.579999996,0.0,14.41,14.408093077434442,0.025449737706039796,5089.947541207959,15,4779.75
773.15,789.05,758.8,785.7,0.0,884707.0,489.6737502441406,635.08,568.2115001220703,0.01061161489484852,0.8193817040532023,81.94,0.6130157876307389,61.3,0.5903249051981496,59.03,0.3078651685393259,0.0028460294215605234,0.004161865485820508,0.007809485882062136,0.03086934441025118,0.027208975643599843,0.029647804575033243,0.09219597875928345,0.1529592859479615,0.26340857254026134,723.375,849.95,-7.559268192246603,293.0,168.15699658703073,TDPOWERSYS,85835311693.35938,485,Nifty SmallCap 250,825996195.9000001,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.25681291141544127,0.7929309160381756,1.4672571917506432,15,23,8,19,29,13,19,29,13,98,45.333333333333336,36.0,48.666666666666664,39.75,48.666666666666664,39.75,0.5248719137268084,0.8390003397347533,23,14,0.6016703464144443,16,8,9,8.5,341.5210059278934,337.0653101677271,15.333333333333334,13.333333333333334,13.75,15409044.02529592,15403371.579999996,0.0,14.41,14.409999051711836,0.02268579000442031,4537.158000884062,5,3928.5
952.95,969.05,952.0,967.85,0.0,11032927.0,808.1395012817384,883.735,847.4545012207032,0.014517819706499013,0.1259306974040746,12.59,0.1982048901268958,19.82,0.17944190689126072,17.94,0.10365471235532242,0.000547080237621316,0.0014730727613580176,0.002660560894272415,0.012398745173254467,0.008649132683097732,0.008752277826128484,0.04412383914474116,0.17031450612807908,0.3039849679279774,933.7449999999999,971.4,-0.36545192505661467,680.0,42.33088235294118,SBIN,7471260994315.25,5,Nifty 50,5082898679.052381,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,-0.6367193134943643,1.057195314612573,1.871735463505744,117,93,76,93,20,8,93,20,8,3,71.0,72.25,38.666666666666664,31.0,38.666666666666664,31.0,0.21023800055910435,0.7640704882079842,40,15,0.18882339850907826,81,76,65,70.5,341.5210059278934,337.06531016701086,95.33333333333333,78.0,87.75,15409044.02529592,15403371.579999996,0.0,14.41,14.409936540087429,0.1396006090816037,27920.12181632074,28,27099.8
4363.3,4363.3,4263.0,4283.2,0.0,484468.0,3398.834744140625,4089.5679999999998,3844.6029892578126,-0.019009665155054756,0.20499076990408338,20.5,0.452326078568547,45.23,0.13917926307826667,13.92,0.08567373010240287,0.0009125270852385268,0.0030480232752121477,0.002134538388875643,0.018616079410444332,0.012933196451162086,0.011422340194141203,0.04901822049204218,0.23567439702334947,0.186873998900024,4248.2699999999995,4495.0,-4.711902113459403,2580.0,66.01550387596899,CUMMINSIND,1091572233749.9688,71,Nifty Next 50,1269167229.7142859,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,-0.5457458829402566,2.052417044966319,0.7043364892160768,88,40,94,88,4,51,88,4,51,75,67.66666666666667,74.25,55.666666666666664,54.5,55.666666666666664,54.5,0.7533355810130311,0.7370025504140463,13,16,0.29575267082340684,55,94,83,88.5,341.5210059278934,337.0653101887283,74.0,72.33333333333333,76.25,15409044.02529592,15403371.579999996,0.0,14.41,14.409999991408824,0.03485737754811148,6971.475509622296,1,4283.2
2603.0,2664.0,2566.1,2622.8,0.0,267484.0,1857.712249267578,2351.862,2047.9069997558595,0.004711741045776652,1.2739725546064609,127.4,0.573459692594311,57.35,0.4919226393629126,49.19,0.12166958901766245,0.0038318493255701707,0.004040884058680761,0.006849173690304877,0.034052578296871854,0.029890642249174742,0.03131662373445702,0.11252743601861634,0.13518893388088127,0.21870728301942957,2443.2200000000003,2670.0,-1.7677902621722779,1028.949951171875,154.90063894875385,SHAILY,101605324950.0,445,Nifty SmallCap 250,398425926.0380953,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.6347202062905521,0.5223453888754521,1.0216606778699622,6,26,14,10,41,28,10,41,28,23,18.333333333333332,17.25,24.666666666666668,25.5,24.666666666666668,25.5,0.5785327975830021,0.7262420910119888,20,17,0.5326911659786118,22,14,56,35.0,341.5210059278934,337.0652069846761,15.333333333333334,32.0,25.5,15409044.02529592,15403371.579999996,0.0,14.41,14.408274689107353,0.01094267374992995,2188.53474998599,0,0.0
268.99,274.65,261.01,269.37,0.0,3132501.0,172.36550001831057,203.7698,192.5534997314453,-0.011232243145028131,0.3910147611158292,39.1,0.6673062891221342,66.73,0.5748026611755843,57.48,0.3119520748100526,0.001709611621911695,0.004397477264130085,0.007660349845848275,0.028707380333807955,0.026491630784194493,0.030301515526961725,0.05955303486533492,0.16599496270926892,0.2528041819899153,223.87999999999997,277.15,-2.8071441457694295,118.0,128.27966101694918,PRECWIRE,31714231115.722656,748,Nifty Micro 250,379765804.4828571,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,-0.3499319208104646,0.9914225078235479,1.361549291336241,46,17,9,67,24,15,67,24,15,42,35.0,28.5,44.333333333333336,37.0,44.333333333333336,37.0,0.3207452935065417,0.6676799594497748,34,18,0.6210544751488593,13,9,7,8.0,341.67497984,340.0215095403488,24.0,11.0,19.75,15409044.02529592,15403371.579999996,0.0,14.41,14.401443060434946,0.010430177928326505,2086.035585665301,7,1885.5900000000001
15725.0,15735.0,15572.0,15684.0,0.0,253698.0,13315.399252929688,15846.12,14420.22,-0.004127246174360222,0.38794612972691,38.79,0.2109326744904263,21.09,0.22149532710280373,22.15,-0.035483672590861604,0.0013863285077693782,0.0015976846930147157,0.003284559169863581,0.013124253325888213,0.012626016168963847,0.014722975877977395,0.10563103845571004,0.126539097656314,0.22309071189722043,15984.3,16660.0,-5.858343337334934,10725.0,46.23776223776224,MARUTI,4683032804160.0,8,Nifty 50,2652887357.714286,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.5065346604077116,0.39063609657439524,1.0653560756476317,49,90,55,13,46,26,13,46,26,85,74.66666666666667,69.75,48.0,42.5,48.0,42.5,0.4485853784910534,0.6541756108765795,27,19,0.216214000796615,66,55,169,112.0,341.5210059278934,337.06531016753763,64.66666666666667,104.66666666666667,90.75,15409044.02529592,15403371.579999996,0.0,14.41,14.409999987179193,0.07286092333259829,14572.184666519657,0,0.0
884.0,902.1,878.0,894.35,0.0,1812446.0,618.9437510070801,817.2669999999999,750.3280009765625,0.008286358511837788,0.5735902848908798,57.36,0.6887274192384758,68.87,0.32830835617808063,32.83,0.1152886893627636,0.0023055923338487004,0.004428123402503538,0.004844145929447429,0.03226736749296531,0.02304357059555961,0.025970728794583665,0.07145275592597841,0.19216307577597444,0.18652329581362004,809.2275,909.9,-1.7089790086822678,370.0,141.71621621621622,SYRMA,160797824600.0,335,Nifty SmallCap 250,2033216865.759524,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,-0.1287480018008283,1.3898790292407779,0.7008405705438431,26,16,36,46,9,52,46,9,52,22,21.333333333333332,25.0,25.666666666666668,32.25,25.666666666666668,32.25,0.6305655137199748,0.6539905326612643,17,20,0.5085178877082782,23,36,59,47.5,341.5210059278934,337.0653101675809,26.0,37.0,34.25,15409044.02529592,15403371.579999996,0.0,14.41,14.40999991414538,0.05584181994907199,11168.363989814397,12,10732.2
777.0,865.0,766.55,806.05,0.0,7327946.0,549.9419996337891,754.545,683.4475008544922,0.02897810684879043,1.1260797889878007,112.61,0.9959142944605817,99.59,0.492685185185185,49.27,0.08683341198678618,0.0038865966726639436,0.006203483730938708,0.006980815151574059,0.04271172720391659,0.03841039895819401,0.03546004000991436,0.09099600805437691,0.1615053188510382,0.19686427735620932,755.2075,879.8,-8.382586951579905,297.5,170.94117647058823,BANCOINDIA,87167059148.07129,482,Nifty SmallCap 250,1245258968.3333333,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.2345086723618216,0.9230596163306588,0.8039227271186521,7,6,13,21,25,41,21,25,41,109,40.666666666666664,33.75,51.666666666666664,49.0,51.666666666666664,49.0,0.5787841443462403,0.6538303386037109,19,21,0.7442997398228833,7,13,81,47.0,341.5210059272356,337.05956710854787,8.666666666666666,33.333333333333336,26.75,15409044.02529592,15403371.579999996,0.0,14.41,14.409530307803262,0.034200742808446476,6840.148561689295,8,6448.4
3180.1,3205.9,3066.3,3080.4,0.0,297241.0,1970.030248413086,2622.6679999999997,2332.630997314453,-0.031929604022627234,1.5565606586305654,155.66,0.8250977075979979,82.51,0.31821291322926015,31.82,0.24874331117236892,0.0043427827559722205,0.005316113734926486,0.005062687429105396,0.03521390704729092,0.033038830565543006,0.03737408313962295,0.12332578575106792,0.16090502127126707,0.13545984285934437,2844.955,3210.0,-4.03738317757009,1160.949951171875,165.33443555345448,CARTRADE,124270697750.97656,397,Nifty SmallCap 250,592134583.9428571,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.8354325843781055,0.9139190074972647,0.19182401046157316,5,9,38,8,26,96,8,26,96,66,26.666666666666668,29.5,33.333333333333336,49.0,33.333333333333336,49.0,0.8746757959376852,0.6470585341123145,10,22,0.571655310413629,18,38,15,26.5,341.5210059278934,337.0653101674926,17.333333333333332,20.666666666666668,16.75,15409044.02529592,15403371.579999996,0.0,14.41,14.409998584847948,0.016262836187817903,3252.5672375635804,1,3080.4
223.98,230.79,223.13,229.32,0.0,1368319.0,147.57459995422363,204.21380000000002,184.58289993591308,0.021287966509307976,1.5964674002760297,159.65,1.168715761612225,116.87,0.34128793567693516,34.13,0.21134646875495222,0.004662745577930907,0.006939704762204764,0.005407732598005534,0.04244721610358803,0.040097174974473695,0.03904760752085922,0.1098480891314983,0.17307216198205128,0.13849075375787684,214.34,249.3,-8.014440433213004,77.05000305175781,197.6249070956634,GARUDA,19291279194.68994,882,Other 500 Stocks,514241822.64,315,208,344,48,59,80,65,238,252,441,63,78,104,83,296,57,62,71,51,373,61,73,91,67,473,63,79,110,89,0.5849183292668069,1.0991855779547803,0.2220370836132915,4,3,34,12,19,93,12,19,93,105,37.333333333333336,36.5,45.333333333333336,57.25,45.333333333333336,57.25,0.8420519536107935,0.6353803302782929,12,23,0.7550018486445801,6,34,27,30.5,341.5210087233414,337.04051430767566,13.666666666666666,21.333333333333332,17.0,15409044.02529592,15403371.579999996,0.0,14.41,14.409987204761988,0.014123529936103657,2824.7059872207315,12,2751.84
